Product_ID,Date,Base_Cost,Price,Competitor_Price,Inventory,Units_Demanded
P23,2024-05-01,29.47,36.90,41.91,62,143
P23,2024-05-02,29.47,35.95,42.08,195,172
P23,2024-05-03,29.47,35.99,39.46,23,170
P23,2024-05-04,29.47,36.34,37.17,124,157
P23,2024-05-05,29.47,36.81,36.21,94,153
P23,2024-05-06,29.47,40.01,37.35,92,75
P23,2024-05-07,29.47,36.33,40.54,78,159
P23,2024-05-08,29.47,39.10,40.44,147,95
P23,2024-05-09,29.47,37.22,39.12,149,138
P23,2024-05-10,29.47,37.73,38.97,191,130
P23,2024-05-11,29.47,37.05,36.43,111,150
P23,2024-05-12,29.47,38.40,40.92,134,111
P23,2024-05-13,29.47,40.27,41.74,73,67
P23,2024-05-14,29.47,40.51,35.15,79,63
P23,2024-05-15,29.47,39.20,36.08,74,86
P23,2024-05-16,29.47,38.57,38.24,183,102
P23,2024-05-17,29.47,38.06,41.79,40,120
P23,2024-05-18,29.47,38.08,36.22,191,124
P23,2024-05-19,29.47,38.57,42.12,32,106
P23,2024-05-20,29.47,40.96,38.12,70,51
P23,2024-05-21,29.47,38.90,38.12,92,102
P23,2024-05-22,29.47,37.84,34.86,64,126
P23,2024-05-23,29.47,35.97,36.02,141,173
P23,2024-05-24,29.47,38.12,38.91,36,115
P23,2024-05-25,29.47,39.45,36.04,143,89
P23,2024-05-26,29.47,39.02,36.12,186,90
P23,2024-05-27,29.47,39.01,41.58,131,93
P23,2024-05-28,29.47,38.55,35.06,45,109
P23,2024-05-29,29.47,37.13,41.88,25,147
P23,2024-05-30,29.47,39.35,41.79,158,87
P23,2024-05-31,29.47,38.62,39.71,39,107
P23,2024-06-01,29.47,40.27,39.95,27,66
P23,2024-06-02,29.47,37.97,35.05,61,115
P23,2024-06-03,29.47,38.24,40.19,119,108
P23,2024-06-04,29.47,38.97,42.12,107,93
P23,2024-06-05,29.47,39.48,40.01,144,82
P23,2024-06-06,29.47,36.83,38.79,195,151
P23,2024-06-07,29.47,34.86,40.87,30,201
P23,2024-06-08,29.47,40.98,37.18,185,46
P23,2024-06-09,29.47,37.64,34.87,38,126
P23,2024-06-10,29.47,37.35,39.36,90,136
P23,2024-06-11,29.47,39.35,38.89,54,84
P23,2024-06-12,29.47,39.18,35.22,22,92
P23,2024-06-13,29.47,39.41,41.86,136,83
P23,2024-06-14,29.47,40.58,42.37,140,56
P23,2024-06-15,29.47,39.88,35.62,141,72
P23,2024-06-16,29.47,38.62,41.32,20,102
P23,2024-06-17,29.47,38.88,37.90,127,100
P23,2024-06-18,29.47,36.75,38.48,89,152
P23,2024-06-19,29.47,41.87,38.47,60,26
P23,2024-06-20,29.47,38.65,42.17,115,107
P23,2024-06-21,29.47,38.18,35.20,190,113
P23,2024-06-22,29.47,37.37,41.61,135,131
P23,2024-06-23,29.47,40.53,35.67,144,53
P23,2024-06-24,29.47,40.06,37.13,120,65
P23,2024-06-25,29.47,38.56,41.64,25,106
P23,2024-06-26,29.47,36.16,34.74,59,163
P23,2024-06-27,29.47,34.71,38.96,176,198
P23,2024-06-28,29.47,41.26,38.76,37,34
P23,2024-06-29,29.47,37.83,35.60,54,116
P23,2024-06-30,29.47,39.27,38.41,166,88
P23,2024-07-01,29.47,38.54,40.06,129,96
P23,2024-07-02,29.47,37.33,42.15,94,132
P23,2024-07-03,29.47,35.67,39.99,197,165
P23,2024-07-04,29.47,38.81,42.23,71,89
P23,2024-07-05,29.47,40.63,36.15,109,45
P23,2024-07-06,29.47,40.57,42.14,63,50
P23,2024-07-07,29.47,41.65,39.95,156,24
P23,2024-07-08,29.47,37.56,38.84,143,126
P23,2024-07-09,29.47,37.01,35.51,112,136
P23,2024-07-10,29.47,35.62,38.14,165,173
P23,2024-07-11,29.47,39.25,34.85,46,79
P23,2024-07-12,29.47,37.88,39.69,164,121
P23,2024-07-13,29.47,39.07,35.71,56,85
P23,2024-07-14,29.47,37.20,40.77,129,134
P23,2024-07-15,29.47,40.58,38.22,27,52
P23,2024-07-16,29.47,37.48,39.07,32,131
P23,2024-07-17,29.47,36.51,41.23,101,152
P23,2024-07-18,29.47,38.22,38.02,142,104
P23,2024-07-19,29.47,37.57,41.55,192,121
P23,2024-07-20,29.47,40.73,37.48,160,44
P23,2024-07-21,29.47,37.69,41.22,85,124
P23,2024-07-22,29.47,38.04,38.20,127,110
P23,2024-07-23,29.47,38.99,40.73,140,81
P23,2024-07-24,29.47,41.41,41.48,89,28
P23,2024-07-25,29.47,36.63,41.91,160,148
P23,2024-07-26,29.47,36.52,39.93,126,142
P23,2024-07-27,29.47,37.59,34.86,26,127
P23,2024-07-28,29.47,37.22,42.15,69,132
P23,2024-07-29,29.47,35.80,40.95,150,168
P23,2024-07-30,29.47,38.57,35.39,67,96
P23,2024-07-31,29.47,41.17,41.61,196,40
P23,2024-08-01,29.47,40.06,36.06,130,57
P23,2024-08-02,29.47,39.70,37.55,198,67
P23,2024-08-03,29.47,37.77,38.50,120,117
P23,2024-08-04,29.47,37.68,35.24,60,117
P23,2024-08-05,29.47,37.05,35.60,105,137
P23,2024-08-06,29.47,37.89,41.83,133,106
P23,2024-08-07,29.47,37.98,42.31,64,112
P23,2024-08-08,29.47,38.17,39.48,26,107
P23,2024-08-09,29.47,37.95,39.77,179,107
P23,2024-08-10,29.47,38.95,39.95,115,83
P23,2024-08-11,29.47,38.65,40.46,174,93
P23,2024-08-12,29.47,38.08,40.79,66,107
P23,2024-08-13,29.47,37.99,39.26,22,110
P23,2024-08-14,29.47,36.07,40.03,166,156
P23,2024-08-15,29.47,40.74,36.11,91,35
P23,2024-08-16,29.47,38.65,40.54,143,98
P23,2024-08-17,29.47,38.15,42.37,193,103
P23,2024-08-18,29.47,39.61,35.95,122,73
P23,2024-08-19,29.47,38.28,36.62,59,94
P23,2024-08-20,29.47,37.54,42.05,62,123
P23,2024-08-21,29.47,36.25,41.14,38,156
P23,2024-08-22,29.47,37.05,42.38,197,130
P23,2024-08-23,29.47,38.94,37.15,121,90
P23,2024-08-24,29.47,37.33,36.17,49,127
P23,2024-08-25,29.47,37.60,41.43,111,119
P23,2024-08-26,29.47,39.80,36.23,24,63
P23,2024-08-27,29.47,39.07,40.93,99,82
P23,2024-08-28,29.47,36.76,35.48,150,136
P23,2024-08-29,29.47,39.61,40.85,80,70
P23,2024-08-30,29.47,36.83,38.51,130,133
P23,2024-08-31,29.47,38.25,38.33,135,103
P23,2024-09-01,29.47,38.47,41.91,158,93
P23,2024-09-02,29.47,38.42,35.13,110,98
P23,2024-09-03,29.47,35.16,38.80,199,175
P23,2024-09-04,29.47,37.40,42.40,124,123
P23,2024-09-05,29.47,39.63,41.04,89,67
P23,2024-09-06,29.47,38.07,36.29,85,102
P23,2024-09-07,29.47,38.65,35.08,185,87
P23,2024-09-08,29.47,39.91,38.65,30,61
P23,2024-09-09,29.47,37.73,36.47,166,115
P23,2024-09-10,29.47,41.02,34.90,102,31
P23,2024-09-11,29.47,37.58,34.97,104,113
P23,2024-09-12,29.47,38.60,38.10,20,87
P23,2024-09-13,29.47,38.47,35.34,66,96
P23,2024-09-14,29.47,38.43,39.24,106,100
P23,2024-09-15,29.47,36.64,39.37,190,139
P23,2024-09-16,29.47,40.43,36.77,49,47
P23,2024-09-17,29.47,37.50,37.74,52,115
P23,2024-09-18,29.47,40.13,41.20,94,52
P23,2024-09-19,29.47,38.77,39.79,37,84
P23,2024-09-20,29.47,38.89,37.82,165,84
P23,2024-09-21,29.47,38.24,35.06,94,100
P23,2024-09-22,29.47,38.33,35.80,125,98
P23,2024-09-23,29.47,37.50,40.38,89,120
P23,2024-09-24,29.47,40.58,36.92,47,44
P23,2024-09-25,29.47,42.39,41.25,22,0
P23,2024-09-26,29.47,37.08,35.55,135,130
P23,2024-09-27,29.47,38.15,38.86,132,93
P23,2024-09-28,29.47,37.03,40.93,90,129
P23,2024-09-29,29.47,38.81,40.74,79,85
P23,2024-09-30,29.47,39.56,35.70,40,70
P23,2024-10-01,29.47,42.21,40.48,23,3
P23,2024-10-02,29.47,39.79,35.07,140,61
P23,2024-10-03,29.47,37.94,41.01,115,100
P23,2024-10-04,29.47,38.16,36.47,186,96
P23,2024-10-05,29.47,36.18,40.92,45,150
P23,2024-10-06,29.47,37.62,36.15,72,107
P23,2024-10-07,29.47,38.98,37.47,115,81
P23,2024-10-08,29.47,37.63,39.69,189,116
P23,2024-10-09,29.47,38.47,41.54,112,92
P23,2024-10-10,29.47,38.41,39.35,45,94
P23,2024-10-11,29.47,38.40,34.79,23,93
P23,2024-10-12,29.47,39.85,38.28,27,56
P23,2024-10-13,29.47,37.81,39.07,22,104
P23,2024-10-14,29.47,39.53,41.90,101,66
P23,2024-10-15,29.47,38.99,37.82,85,80
P23,2024-10-16,29.47,37.22,35.44,197,122
P23,2024-10-17,29.47,37.96,36.03,123,108
P23,2024-10-18,29.47,38.86,36.35,107,81
P23,2024-10-19,29.47,38.29,38.84,117,96
P23,2024-10-20,29.47,38.52,37.48,159,89
P23,2024-10-21,29.47,42.32,37.69,160,0
P23,2024-10-22,29.47,38.10,36.58,130,99
P23,2024-10-23,29.47,40.22,40.46,59,50
P23,2024-10-24,29.47,39.13,39.48,28,77
P23,2024-10-25,29.47,39.71,40.56,69,63
P23,2024-10-26,29.47,38.98,37.33,59,75
P23,2024-10-27,29.47,36.19,35.24,93,153
P23,2024-10-28,29.47,38.01,42.10,177,100
P23,2024-10-29,29.47,40.71,39.44,157,36
P23,2024-10-30,29.47,39.92,37.51,89,56
P23,2024-10-31,29.47,37.67,40.04,26,117
P23,2024-11-01,29.47,35.41,40.96,72,172
P23,2024-11-02,29.47,40.59,36.37,39,41
P23,2024-11-03,29.47,38.14,41.07,89,97
P23,2024-11-04,29.47,36.90,42.26,197,133
P23,2024-11-05,29.47,37.91,36.43,45,107
P23,2024-11-06,29.47,38.62,41.95,90,80
P23,2024-11-07,29.47,41.08,35.43,147,33
P23,2024-11-08,29.47,38.28,36.40,90,98
P23,2024-11-09,29.47,37.33,37.75,120,121
P23,2024-11-10,29.47,39.50,36.38,78,67
P23,2024-11-11,29.47,38.32,36.31,170,99
P23,2024-11-12,29.47,39.85,34.73,48,56
P23,2024-11-13,29.47,37.02,39.99,65,138
P23,2024-11-14,29.47,39.14,35.42,47,67
P23,2024-11-15,29.47,39.69,35.52,128,57
P23,2024-11-16,29.47,38.05,38.93,132,102
P23,2024-11-17,29.47,41.83,37.36,84,7
P23,2024-11-18,29.47,39.14,35.75,83,78
P23,2024-11-19,29.47,36.54,40.62,198,139
P23,2024-11-20,29.47,38.63,39.86,88,88
P23,2024-11-21,29.47,37.54,40.69,198,110
P23,2024-11-22,29.47,39.08,39.32,27,75
P23,2024-11-23,29.47,39.18,42.23,112,76
P23,2024-11-24,29.47,38.80,38.99,26,91
P23,2024-11-25,29.47,38.73,41.06,177,92
P23,2024-11-26,29.47,37.51,40.46,100,120
P23,2024-11-27,29.47,35.68,38.12,23,162
P23,2024-11-28,29.47,39.35,36.15,118,74
P23,2024-11-29,29.47,37.98,38.06,62,107
P23,2024-11-30,29.47,38.07,41.12,123,107
P23,2024-12-01,29.47,37.65,37.09,92,114
P23,2024-12-02,29.47,38.27,39.78,23,102
P23,2024-12-03,29.47,40.43,37.38,180,47
P23,2024-12-04,29.47,41.57,42.30,170,20
P23,2024-12-05,29.47,35.45,40.80,134,175
P23,2024-12-06,29.47,36.53,39.17,157,140
P23,2024-12-07,29.47,38.70,36.93,170,92
P23,2024-12-08,29.47,37.03,36.51,120,135
P23,2024-12-09,29.47,39.88,35.89,189,63
P23,2024-12-10,29.47,37.13,36.46,158,129
P23,2024-12-11,29.47,38.10,36.18,186,106
P23,2024-12-12,29.47,40.39,37.63,61,49
P23,2024-12-13,29.47,38.81,40.22,184,87
P23,2024-12-14,29.47,38.46,34.70,131,99
P23,2024-12-15,29.47,41.46,38.88,168,24
P23,2024-12-16,29.47,37.98,40.25,130,109
P23,2024-12-17,29.47,38.55,40.08,75,92
P23,2024-12-18,29.47,39.86,41.84,156,62
P23,2024-12-19,29.47,37.01,36.90,63,132
P23,2024-12-20,29.47,38.64,39.76,36,87
P23,2024-12-21,29.47,40.41,42.19,124,52
P23,2024-12-22,29.47,37.07,38.40,53,132
P23,2024-12-23,29.47,39.28,40.18,67,76
P23,2024-12-24,29.47,40.60,38.70,31,42
P23,2024-12-25,29.47,37.68,39.85,98,124
P23,2024-12-26,29.47,38.10,35.35,112,108
P23,2024-12-27,29.47,40.26,37.34,191,48
P23,2024-12-28,29.47,37.25,39.65,44,123
P23,2024-12-29,29.47,40.55,41.37,164,41
P23,2024-12-30,29.47,39.85,38.22,190,62
P24,2024-01-01,10.33,18.14,19.69,55,148
P24,2024-01-02,10.33,20.27,20.78,100,94
P24,2024-01-03,10.33,19.80,18.73,119,103
P24,2024-01-04,10.33,17.61,18.53,106,161
P24,2024-01-05,10.33,20.85,18.37,199,76
P24,2024-01-06,10.33,18.43,21.36,28,135
P24,2024-01-07,10.33,17.09,19.26,159,169
P24,2024-01-08,10.33,19.24,18.72,89,118
P24,2024-01-09,10.33,21.92,21.34,133,55
P24,2024-01-10,10.33,19.28,19.36,174,119
P24,2024-01-11,10.33,20.21,20.31,198,99
P24,2024-01-12,10.33,20.01,20.60,180,101
P24,2024-01-13,10.33,17.27,20.81,51,166
P24,2024-01-14,10.33,19.69,19.03,39,105
P24,2024-01-15,10.33,19.96,21.38,134,104
P24,2024-01-16,10.33,21.23,18.73,26,78
P24,2024-01-17,10.33,18.90,20.70,29,122
P24,2024-01-18,10.33,19.15,19.25,78,126
P24,2024-01-19,10.33,18.70,20.59,98,130
P24,2024-01-20,10.33,18.21,19.43,155,146
P24,2024-01-21,10.33,20.51,20.64,183,90
P24,2024-01-22,10.33,18.09,20.68,189,148
P24,2024-01-23,10.33,19.92,19.04,191,98
P24,2024-01-24,10.33,18.73,18.92,159,130
P24,2024-01-25,10.33,17.28,18.25,96,171
P24,2024-01-26,10.33,20.87,20.91,70,74
P24,2024-01-27,10.33,22.07,20.54,129,50
P24,2024-01-28,10.33,18.50,18.28,181,137
P24,2024-01-29,10.33,20.15,19.82,32,98
P24,2024-01-30,10.33,21.66,18.52,75,64
P24,2024-01-31,10.33,18.96,19.25,183,123
P24,2024-02-01,10.33,19.03,20.60,159,129
P24,2024-02-02,10.33,22.60,20.19,133,48
P24,2024-02-03,10.33,22.02,19.71,195,57
P24,2024-02-04,10.33,19.03,20.42,109,128
P24,2024-02-05,10.33,21.26,19.10,48,79
P24,2024-02-06,10.33,19.92,18.98,140,103
P24,2024-02-07,10.33,18.07,21.27,130,149
P24,2024-02-08,10.33,19.25,18.55,177,120
P24,2024-02-09,10.33,21.41,19.27,150,72
P24,2024-02-10,10.33,16.28,18.74,138,195
P24,2024-02-11,10.33,20.11,18.44,53,104
P24,2024-02-12,10.33,22.57,20.12,86,46
P24,2024-02-13,10.33,20.78,21.17,77,88
P24,2024-02-14,10.33,19.41,18.65,32,120
P24,2024-02-15,10.33,18.54,18.18,175,138
P24,2024-02-16,10.33,22.09,21.71,185,55
P24,2024-02-17,10.33,19.15,20.02,189,125
P24,2024-02-18,10.33,20.70,21.83,136,89
P24,2024-02-19,10.33,21.18,21.29,90,79
P24,2024-02-20,10.33,19.10,19.77,104,125
P24,2024-02-21,10.33,21.55,20.69,23,69
P24,2024-02-22,10.33,21.66,19.56,141,65
P24,2024-02-23,10.33,18.80,19.56,91,133
P24,2024-02-24,10.33,19.23,20.21,184,122
P24,2024-02-25,10.33,21.44,19.18,76,73
P24,2024-02-26,10.33,21.00,21.15,63,83
P24,2024-02-27,10.33,19.35,21.50,27,122
P24,2024-02-28,10.33,19.73,18.90,172,116
P24,2024-02-29,10.33,24.08,18.98,154,9
P24,2024-03-01,10.33,18.99,19.37,164,136
P24,2024-03-02,10.33,21.96,20.93,113,67
P24,2024-03-03,10.33,22.20,21.12,40,62
P24,2024-03-04,10.33,19.65,20.72,183,118
P24,2024-03-05,10.33,20.41,19.22,100,103
P24,2024-03-06,10.33,21.03,21.79,116,88
P24,2024-03-07,10.33,20.07,19.84,93,106
P24,2024-03-08,10.33,20.65,21.76,80,94
P24,2024-03-09,10.33,20.33,18.15,134,100
P24,2024-03-10,10.33,18.62,19.15,111,146
P24,2024-03-11,10.33,18.43,19.42,181,148
P24,2024-03-12,10.33,21.15,18.45,116,83
P24,2024-03-13,10.33,22.02,18.19,155,68
P24,2024-03-14,10.33,19.93,19.83,49,107
P24,2024-03-15,10.33,21.16,20.91,122,76
P24,2024-03-16,10.33,21.46,19.47,125,81
P24,2024-03-17,10.33,22.33,18.20,146,55
P24,2024-03-18,10.33,18.55,20.42,162,146
P24,2024-03-19,10.33,20.65,19.63,81,94
P24,2024-03-20,10.33,21.87,19.93,67,63
P24,2024-03-21,10.33,18.39,20.68,177,149
P24,2024-03-22,10.33,21.53,21.17,179,78
P24,2024-03-23,10.33,20.01,20.19,186,109
P24,2024-03-24,10.33,18.32,20.61,111,148
P24,2024-03-25,10.33,19.36,20.24,116,122
P24,2024-03-26,10.33,19.87,19.67,50,112
P24,2024-03-27,10.33,16.62,19.11,162,187
P24,2024-03-28,10.33,21.22,21.90,151,82
P24,2024-03-29,10.33,20.24,21.88,28,102
P24,2024-03-30,10.33,20.10,21.38,170,107
P24,2024-03-31,10.33,18.32,21.66,97,153
P24,2024-04-01,10.33,19.35,19.64,130,127
P24,2024-04-02,10.33,19.43,21.49,154,122
P24,2024-04-03,10.33,20.12,18.94,97,105
P24,2024-04-04,10.33,22.09,19.68,45,55
P24,2024-04-05,10.33,17.41,20.53,101,172
P24,2024-04-06,10.33,19.40,22.05,185,128
P24,2024-04-07,10.33,19.44,21.34,69,124
P24,2024-04-08,10.33,18.11,19.97,38,155
P24,2024-04-09,10.33,22.81,20.46,186,44
P24,2024-04-10,10.33,18.17,21.95,191,152
P24,2024-04-11,10.33,21.11,20.73,164,87
P24,2024-04-12,10.33,22.89,20.96,80,41
P24,2024-04-13,10.33,20.93,21.54,138,87
P24,2024-04-14,10.33,21.98,21.25,85,64
P24,2024-04-15,10.33,18.34,19.39,167,152
P24,2024-04-16,10.33,17.80,18.12,187,166
P24,2024-04-17,10.33,21.82,20.12,177,67
P24,2024-04-18,10.33,22.65,18.48,137,52
P24,2024-04-19,10.33,19.96,18.16,95,113
P24,2024-04-20,10.33,20.65,22.00,24,97
P24,2024-04-21,10.33,20.23,19.56,77,106
P24,2024-04-22,10.33,18.89,18.36,85,135
P24,2024-04-23,10.33,21.25,19.53,127,78
P24,2024-04-24,10.33,20.58,21.67,193,97
P24,2024-04-25,10.33,21.78,19.97,113,71
P24,2024-04-26,10.33,20.56,18.99,71,100
P24,2024-04-27,10.33,21.16,19.51,23,80
P24,2024-04-28,10.33,19.66,20.44,108,116
P24,2024-04-29,10.33,19.27,21.16,67,133
P24,2024-04-30,10.33,18.80,20.77,132,137
P24,2024-05-01,10.33,19.23,19.93,120,123
P24,2024-05-02,10.33,19.23,21.56,138,130
P24,2024-05-03,10.33,20.51,22.05,61,94
P24,2024-05-04,10.33,22.02,20.13,42,57
P24,2024-05-05,10.33,20.51,18.68,45,106
P24,2024-05-06,10.33,17.88,22.04,157,159
P24,2024-05-07,10.33,19.20,21.59,198,129
P24,2024-05-08,10.33,18.26,21.07,168,149
P24,2024-05-09,10.33,21.82,20.02,176,67
P24,2024-05-10,10.33,19.71,21.91,169,113
P24,2024-05-11,10.33,22.47,19.89,64,48
P24,2024-05-12,10.33,18.63,18.53,173,152
P24,2024-05-13,10.33,21.06,20.18,50,82
P24,2024-05-14,10.33,17.56,19.95,106,168
P24,2024-05-15,10.33,21.86,21.66,46,64
P24,2024-05-16,10.33,19.86,19.28,199,112
P24,2024-05-17,10.33,16.94,18.40,76,180
P24,2024-05-18,10.33,19.22,21.15,44,129
P24,2024-05-19,10.33,18.62,21.11,182,143
P24,2024-05-20,10.33,19.42,22.06,21,125
P24,2024-05-21,10.33,19.37,20.45,26,122
P24,2024-05-22,10.33,21.69,21.19,108,66
P24,2024-05-23,10.33,19.52,20.05,60,115
P24,2024-05-24,10.33,19.24,20.51,165,128
P24,2024-05-25,10.33,21.33,20.91,58,79
P24,2024-05-26,10.33,20.63,21.69,108,95
P24,2024-05-27,10.33,21.38,18.39,145,79
P24,2024-05-28,10.33,20.36,18.90,118,104
P24,2024-05-29,10.33,21.12,18.34,44,81
P24,2024-05-30,10.33,21.15,20.76,41,82
P24,2024-05-31,10.33,22.48,20.11,99,47
P24,2024-06-01,10.33,20.36,19.17,175,96
P24,2024-06-02,10.33,19.77,19.82,115,109
P24,2024-06-03,10.33,21.49,21.32,141,70
P24,2024-06-04,10.33,19.39,21.96,158,118
P24,2024-06-05,10.33,17.49,21.31,193,164
P24,2024-06-06,10.33,17.59,20.75,28,165
P24,2024-06-07,10.33,19.27,18.08,161,123
P24,2024-06-08,10.33,21.74,18.59,66,61
P24,2024-06-09,10.33,20.78,21.56,158,92
P24,2024-06-10,10.33,19.97,19.77,117,105
P24,2024-06-11,10.33,20.31,21.91,51,99
P24,2024-06-12,10.33,17.96,18.14,27,152
P24,2024-06-13,10.33,19.21,18.40,62,123
P24,2024-06-14,10.33,19.42,20.10,127,125
P24,2024-06-15,10.33,20.36,20.75,81,94
P24,2024-06-16,10.33,19.00,20.04,83,132
P24,2024-06-17,10.33,20.24,18.90,93,101
P24,2024-06-18,10.33,20.67,20.15,121,89
P24,2024-06-19,10.33,19.35,19.54,74,120
P24,2024-06-20,10.33,20.59,18.39,53,92
P24,2024-06-21,10.33,19.86,20.42,123,111
P24,2024-06-22,10.33,20.69,19.61,26,88
P24,2024-06-23,10.33,23.58,19.49,135,18
P24,2024-06-24,10.33,16.69,20.43,124,184
P24,2024-06-25,10.33,20.97,21.88,109,84
P24,2024-06-26,10.33,22.40,19.96,111,51
P24,2024-06-27,10.33,19.35,19.73,124,122
P24,2024-06-28,10.33,21.81,19.30,182,66
P24,2024-06-29,10.33,19.71,18.85,75,111
P24,2024-06-30,10.33,20.88,20.90,194,84
P24,2024-07-01,10.33,19.42,19.73,51,113
P24,2024-07-02,10.33,21.05,21.33,112,79
P24,2024-07-03,10.33,22.51,19.04,86,45
P24,2024-07-04,10.33,23.32,21.95,59,19
P24,2024-07-05,10.33,21.79,19.50,173,59
P24,2024-07-06,10.33,20.06,20.80,57,102
P24,2024-07-07,10.33,21.54,18.78,168,62
P24,2024-07-08,10.33,17.49,21.01,25,159
P24,2024-07-09,10.33,18.91,20.01,188,129
P24,2024-07-10,10.33,20.50,20.12,100,82
P24,2024-07-11,10.33,18.46,21.26,175,142
P24,2024-07-12,10.33,18.69,21.15,101,134
P24,2024-07-13,10.33,20.82,20.07,122,83
P24,2024-07-14,10.33,21.14,19.94,24,71
P24,2024-07-15,10.33,17.22,19.43,82,165
P24,2024-07-16,10.33,16.66,20.88,147,180
P24,2024-07-17,10.33,19.93,19.97,129,104
P24,2024-07-18,10.33,22.17,19.86,85,51
P24,2024-07-19,10.33,18.50,20.06,29,135
P24,2024-07-20,10.33,19.48,21.34,196,112
P24,2024-07-21,10.33,20.52,18.67,145,87
P24,2024-07-22,10.33,23.10,18.85,115,28
P24,2024-07-23,10.33,19.97,22.06,62,103
P24,2024-07-24,10.33,18.71,20.06,44,133
P24,2024-07-25,10.33,19.31,20.74,149,121
P24,2024-07-26,10.33,21.32,18.75,113,66
P24,2024-07-27,10.33,19.95,18.31,151,104
P24,2024-07-28,10.33,19.08,18.79,193,126
P24,2024-07-29,10.33,21.60,18.80,50,63
P24,2024-07-30,10.33,20.44,19.98,102,87
P24,2024-07-31,10.33,17.56,18.93,76,157
P24,2024-08-01,10.33,21.97,20.99,188,52
P24,2024-08-02,10.33,19.75,21.24,30,105
P24,2024-08-03,10.33,19.49,18.13,57,111
P24,2024-08-04,10.33,20.08,21.17,191,96
P24,2024-08-05,10.33,21.00,19.41,58,74
P24,2024-08-06,10.33,19.61,20.32,95,102
P24,2024-08-07,10.33,19.51,18.57,121,109
P24,2024-08-08,10.33,18.51,21.18,166,134
P24,2024-08-09,10.33,19.95,18.34,146,105
P24,2024-08-10,10.33,22.18,18.96,42,51
P24,2024-08-11,10.33,19.38,18.74,163,114
P24,2024-08-12,10.33,18.71,21.94,40,126
P24,2024-08-13,10.33,20.59,18.79,39,84
P24,2024-08-14,10.33,19.42,21.18,111,110
P24,2024-08-15,10.33,20.92,21.00,146,78
P24,2024-08-16,10.33,21.78,21.46,56,51
P24,2024-08-17,10.33,21.62,19.52,103,58
P24,2024-08-18,10.33,20.37,21.59,57,85
P24,2024-08-19,10.33,21.02,21.85,66,72
P24,2024-08-20,10.33,15.55,19.61,163,193
P24,2024-08-21,10.33,18.46,20.68,56,133
P24,2024-08-22,10.33,19.86,20.57,90,100
P24,2024-08-23,10.33,20.58,19.50,187,84
P24,2024-08-24,10.33,20.24,21.64,92,90
P24,2024-08-25,10.33,19.44,21.96,187,110
P24,2024-08-26,10.33,20.61,21.86,94,78
P24,2024-08-27,10.33,20.08,19.79,153,93
P24,2024-08-28,10.33,18.51,20.56,96,129
P24,2024-08-29,10.33,20.35,18.55,103,86
P24,2024-08-30,10.33,18.90,18.63,40,120
P24,2024-08-31,10.33,21.66,21.35,161,62
P24,2024-09-01,10.33,20.34,19.99,183,84
P24,2024-09-02,10.33,18.46,21.66,115,123
P24,2024-09-03,10.33,19.29,18.79,65,107
P24,2024-09-04,10.33,17.10,20.07,117,165
P24,2024-09-05,10.33,19.33,21.78,162,110
P24,2024-09-06,10.33,17.96,19.70,149,141
P24,2024-09-07,10.33,22.50,18.68,85,36
P24,2024-09-08,10.33,19.63,21.44,20,105
P24,2024-09-09,10.33,19.71,20.29,100,99
P24,2024-09-10,10.33,17.97,20.83,85,142
P24,2024-09-11,10.33,20.01,21.72,119,91
P24,2024-09-12,10.33,21.19,19.65,184,62
P24,2024-09-13,10.33,20.94,20.50,57,68
P24,2024-09-14,10.33,20.91,18.50,108,70
P24,2024-09-15,10.33,19.66,19.79,177,101
P24,2024-09-16,10.33,22.08,21.79,151,45
P24,2024-09-17,10.33,20.25,20.06,62,80
P24,2024-09-18,10.33,17.89,21.12,123,142
P24,2024-09-19,10.33,18.92,20.22,58,113
P24,2024-09-20,10.33,19.99,20.31,180,94
P24,2024-09-21,10.33,17.05,21.01,146,164
P24,2024-09-22,10.33,22.54,21.48,90,39
P24,2024-09-23,10.33,21.83,18.71,84,49
P24,2024-09-24,10.33,18.79,20.38,122,118
P24,2024-09-25,10.33,22.03,20.96,113,46
P24,2024-09-26,10.33,21.84,20.40,73,50
P24,2024-09-27,10.33,19.57,20.20,134,103
P24,2024-09-28,10.33,18.84,19.15,82,119
P24,2024-09-29,10.33,17.77,21.41,152,146
P24,2024-09-30,10.33,22.61,19.37,48,35
P24,2024-10-01,10.33,19.51,20.84,170,102
P24,2024-10-02,10.33,20.93,20.57,178,72
P24,2024-10-03,10.33,19.19,18.99,176,102
P24,2024-10-04,10.33,21.48,20.47,21,58
P24,2024-10-05,10.33,21.55,19.02,129,53
P24,2024-10-06,10.33,20.61,19.25,116,75
P24,2024-10-07,10.33,19.91,20.39,167,100
P24,2024-10-08,10.33,20.95,20.20,96,66
P24,2024-10-09,10.33,19.14,18.52,53,109
P24,2024-10-10,10.33,21.37,20.98,44,57
P24,2024-10-11,10.33,21.22,20.77,96,61
P24,2024-10-12,10.33,19.83,21.86,103,92
P24,2024-10-13,10.33,20.03,19.32,187,91
P24,2024-10-14,10.33,19.04,19.48,196,114
P24,2024-10-15,10.33,20.36,21.98,29,84
P24,2024-10-16,10.33,19.95,21.18,163,94
P24,2024-10-17,10.33,19.81,20.89,187,94
P24,2024-10-18,10.33,21.88,19.89,58,44
